Id Przystanku;Kierunek;Czas potrzebny na dojazd;Wspolrzedna x;Wspolrzedna y;Numer przystanku;Numer linii
3703;undefined;3;22.571997220000;51.234455560000;18;045;
3111;undefined;2;22.577888890000;51.236980560000;19;045;
2601;undefined;1;22.585577780000;51.240347220000;20;045;
2611;undefined;1;22.588663890000;51.242030560000;21;045;
2631;undefined;2;22.597361110000;51.242591670000;22;045;
2641;undefined;1;22.600561110000;51.245397220000;23;045;
2531;undefined;2;22.611222220000;51.246800000000;24;045;
2451;undefined;1;22.614095807076;51.246490919711;25;045;
2541;undefined;1;22.620800000000;51.245419000000;26;045;
2551;undefined;1;22.627547000000;51.244297000000;27;045;
2781;undefined;1;22.637058000000;51.242739000000;28;045;
2792;undefined;53;22.649208000000;51.240041900000;1;045;
2792;undefined;0;22.649208000000;51.240041900000;1;045;
2772;undefined;2;22.641650000000;51.241858000000;2;045;
2782;undefined;1;22.635108000000;51.243558000000;3;045;
2542;undefined;1;22.623319000000;51.245019000000;4;045;
2452;undefined;2;22.614090442658;51.246766272540;5;045;
2532;undefined;1;22.609819440000;51.247641670000;6;045;
2642;undefined;2;22.600841670000;51.245958330000;7;045;
2632;undefined;1;22.597080560000;51.242872220000;8;045;
2612;undefined;2;22.590627780000;51.242872220000;9;045;
2602;undefined;1;22.584736110000;51.240347220000;10;045;
2652;undefined;1;22.581775188446;51.238914712340;11;045;
3112;undefined;2;22.575925000000;51.236138890000;12;045;
3702;undefined;1;22.571997220000;51.234455560000;13;045;
3413;undefined;3;22.568042278290;51.234702929800;14;045;
3453;undefined;2;22.561572790146;51.232009067676;15;045;
4693;undefined;1;22.564335465431;51.231095402811;16;045;
3421;undefined;1;22.566947220000;51.231536110000;17;045;
4701;undefined;2;22.561502780000;51.229852780000;18;045;
4711;undefined;1;22.555050000000;51.227327780000;19;045;
4721;undefined;1;22.548202780000;51.224522220000;20;045;
4731;undefined;1;22.541469440000;51.222838890000;21;045;
5601;undefined;2;22.531816670000;51.225363890000;22;045;
5351;undefined;3;22.522838890000;51.223400000000;23;045;
5611;undefined;3;22.519752780000;51.227608330000;24;045;
5532;undefined;1;22.513466670000;51.230133330000;25;045;
5651;undefined;2;22.507013890000;51.232377780000;26;045;
5661;undefined;1;22.499325000000;51.233333330000;27;045;
5811;undefined;2;22.490908330000;51.232938890000;28;045;
5801;undefined;1;22.492338000000;51.229176000000;29;045;
5571;undefined;1;22.490997000000;51.226058000000;30;045;
5582;undefined;37;22.481877000000;51.226791000000;31;045;
2844;undefined;2;22.645268440247;51.225660065554;2;047;
3061;undefined;1;22.642770000000;51.223360000000;3;047;
3034;undefined;1;22.646640000000;51.221460000000;4;047;
3012;undefined;1;22.641769000000;51.219655000000;5;047;
2953;undefined;2;22.631536110000;51.223400000000;6;047;
3182;undefined;41;22.629572220000;51.221155560000;7;047;
3282;undefined;1;22.625504000000;51.219021000000;8;047;
3272;undefined;1;22.621298000000;51.220580000000;9;047;
3152;undefined;1;22.609819440000;51.224802780000;10;047;
3142;undefined;1;22.602525000000;51.227327780000;11;047;
3132;undefined;2;22.593433330000;51.230694440000;12;047;
3211;undefined;1;22.592030560000;51.232097220000;13;047;
3201;undefined;1;22.594555560000;51.234736110000;14;047;
2621;undefined;2;22.593713890000;51.242591670000;15;047;
2631;undefined;1;22.597361110000;51.242591670000;16;047;
2641;undefined;1;22.600561110000;51.245397220000;17;047;
2532;undefined;3;22.609819440000;51.247641670000;18;047;
2522;undefined;1;22.601963890000;51.248763890000;19;047;
2512;undefined;2;22.594275000000;51.253366670000;20;047;
2122;undefined;1;22.590627780000;51.257013890000;21;047;
2112;undefined;1;22.583894440000;51.257855560000;22;047;
2102;undefined;1;22.579852780000;51.255330560000;23;047;
1922;undefined;1;22.576486110000;51.253086110000;24;047;
1912;undefined;1;22.571716670000;51.252805560000;25;047;
1811;undefined;1;22.570313890000;51.255330560000;26;047;
1823;undefined;2;22.570875000000;51.258697220000;27;047;
1711;undefined;1;22.567508330000;51.259258330000;28;047;
1721;undefined;1;22.564588890000;51.260941670000;29;047;
1511;undefined;2;22.560380560000;51.263466670000;30;047;
1521;undefined;1;22.558416670000;51.265991670000;31;047;
1602;undefined;2;22.551402780000;51.267788890000;32;047;
1341;undefined;1;22.546519440000;51.266947220000;33;047;
1351;undefined;1;22.542980000000;51.267800000000;34;047;
1131;undefined;1;22.542872220000;51.272277780000;35;047;
1141;undefined;1;22.543433330000;51.275925000000;36;047;
1183;undefined;1;22.542810000000;51.277610000000;37;047;
6932;undefined;2;22.529852780000;51.280694440000;38;047;
6922;undefined;1;22.529291670000;51.275925000000;39;047;
6912;undefined;1;22.528730560000;51.269191670000;40;047;
6723;undefined;1;22.527608330000;51.262905560000;41;047;
6731;undefined;1;22.521155560000;51.264869440000;42;047;
6751;undefined;1;22.514027780000;51.267227780000;43;047;
6761;undefined;1;22.510941670000;51.270875000000;44;047;
6422;undefined;6;22.504488890000;51.275083330000;1;047;
6422;undefined;0;22.504488890000;51.275083330000;1;047;
6421;undefined;1;22.506452780000;51.275644440000;2;047;
6762;undefined;1;22.510380560000;51.271997220000;3;047;
6752;undefined;1;22.512905560000;51.267508330000;4;047;
6742;undefined;1;22.517227780000;51.265711110000;5;047;
6732;undefined;1;22.523680560000;51.264027780000;6;047;
6721;undefined;1;22.528450000000;51.262905560000;7;047;
6911;undefined;1;22.529011110000;51.268911110000;8;047;
6921;undefined;1;22.529572220000;51.275925000000;9;047;
6931;undefined;1;22.529852780000;51.280694440000;10;047;
1182;undefined;2;22.543559074402;51.277165826328;11;047;
1142;undefined;1;22.542872220000;51.274802780000;12;047;
1132;undefined;1;22.543152780000;51.271716670000;13;047;
1354;undefined;1;22.543870210648;51.267204936496;14;047;
1601;undefined;1;22.553647220000;51.268350000000;15;047;
1522;undefined;2;22.557855560000;51.266947220000;16;047;
1512;undefined;1;22.559819440000;51.262905560000;17;047;
1732;undefined;1;22.563466670000;51.262344440000;18;047;
1722;undefined;1;22.565711110000;51.260100000000;19;047;
1712;undefined;1;22.568630560000;51.258697220000;20;047;
1822;undefined;1;22.571716670000;51.258136110000;21;047;
1812;undefined;1;22.569472220000;51.254488890000;22;047;
1911;undefined;1;22.571997220000;51.252805560000;23;047;
1921;undefined;1;22.576766670000;51.252805560000;24;047;
2101;undefined;1;22.580975000000;51.255611110000;25;047;
2111;undefined;1;22.584304000000;51.257510000000;26;047;
2121;undefined;1;22.588944440000;51.257575000000;27;047;
2513;undefined;1;22.593713890000;51.253366670000;28;047;
2521;undefined;2;22.600841670000;51.248763890000;29;047;
2531;undefined;2;22.611222220000;51.246800000000;30;047;
2642;undefined;3;22.600841670000;51.245958330000;31;047;
2632;undefined;1;22.597080560000;51.242872220000;32;047;
2613;undefined;2;22.591469440000;51.242030560000;33;047;
3202;undefined;2;22.594555560000;51.235858330000;34;047;
3212;undefined;2;22.591750000000;51.232658330000;35;047;
3131;undefined;2;22.594555560000;51.229852780000;36;047;
3141;undefined;1;22.602244440000;51.227047220000;37;047;
3151;undefined;1;22.609538890000;51.224522220000;38;047;
3261;undefined;1;22.614495000000;51.222959000000;39;047;
3271;undefined;1;22.621459000000;51.220311000000;40;047;
3281;undefined;2;22.626019000000;51.218927000000;41;047;
3181;undefined;1;22.630499000000;51.221996000000;42;047;
2955;undefined;1;22.632779000000;51.223131000000;43;047;
3021;undefined;2;22.644753456116;51.220220726441;44;047;
3032;undefined;1;22.645976543427;51.221413471630;45;047;
3063;undefined;1;22.643060000000;51.224280000000;46;047;
2841;undefined;1;22.646958231926;51.225845076000;47;047;
2822;undefined;1;22.623119440000;51.231255560000;2;050;
2812;undefined;1;22.625925000000;51.233333330000;3;050;
2752;undefined;1;22.628450000000;51.235577780000;4;050;
2742;undefined;1;22.623961110000;51.235858330000;5;050;
2732;undefined;1;22.618630560000;51.236138890000;6;050;
2722;undefined;1;22.613747220000;51.236700000000;7;050;
2712;undefined;1;22.603086110000;51.237541670000;8;050;
2702;undefined;1;22.600000000000;51.237822220000;9;050;
3202;undefined;2;22.594555560000;51.235858330000;10;050;
3212;undefined;2;22.591750000000;51.232658330000;11;050;
3221;undefined;2;22.590066670000;51.230694440000;12;050;
3231;undefined;1;22.585016670000;51.227888890000;13;050;
3311;undefined;2;22.585858330000;51.224802780000;14;050;
3323;undefined;2;22.586700000000;51.220033330000;15;050;
3741;undefined;3;22.580133330000;51.216947220000;16;050;
4101;undefined;3;22.574522220000;51.211783330000;17;050;
4111;undefined;1;22.568350000000;51.207855560000;18;050;
4121;undefined;1;22.564027780000;51.205330560000;19;050;
4133;undefined;2;22.559538890000;51.203366670000;20;050;
4411;undefined;1;22.552244440000;51.205891670000;21;050;
4401;undefined;1;22.548763890000;51.210100000000;22;050;
4542;undefined;2;22.546519440000;51.217788890000;23;050;
4731;undefined;2;22.541469440000;51.222838890000;24;050;
5601;undefined;2;22.531816670000;51.225363890000;25;050;
5611;undefined;2;22.519752780000;51.227608330000;26;050;
5532;undefined;1;22.513466670000;51.230133330000;27;050;
5522;undefined;2;22.511783330000;51.234455560000;28;050;
5512;undefined;2;22.515150000000;51.239505560000;29;050;
5444;undefined;2;22.517519000000;51.241992000000;30;050;
5715;undefined;2;22.514869440000;51.246519440000;31;050;
6201;undefined;18;22.514027780000;51.248202780000;1;050;
6201;undefined;0;22.514027780000;51.248202780000;1;050;
5701;undefined;1;22.518911110000;51.248202780000;2;050;
5711;undefined;2;22.515150000000;51.245677780000;3;050;
5451;undefined;1;22.516552780000;51.242311110000;4;050;
5441;undefined;2;22.517508330000;51.240627780000;5;050;
5511;undefined;1;22.512905560000;51.239505560000;6;050;
5521;undefined;2;22.510941670000;51.235016670000;7;050;
5531;undefined;2;22.512905560000;51.230133330000;8;050;
5612;undefined;2;22.519191670000;51.227327780000;9;050;
5602;undefined;2;22.530133330000;51.225363890000;10;050;
4732;undefined;2;22.541188890000;51.222558330000;11;050;
4541;undefined;1;22.545677780000;51.218069440000;12;050;
4402;undefined;2;22.548483330000;51.210380560000;13;050;
4412;undefined;1;22.550000000000;51.206172220000;14;050;
4422;undefined;1;22.555611110000;51.205050000000;15;050;
4132;undefined;2;22.560941670000;51.203086110000;16;050;
4122;undefined;1;22.563747220000;51.204769440000;17;050;
4112;undefined;1;22.568069440000;51.207575000000;18;050;
4102;undefined;1;22.573680560000;51.210941670000;19;050;
3742;undefined;3;22.580975000000;51.216272220000;20;050;
3322;undefined;3;22.588663890000;51.220875000000;21;050;
3312;undefined;1;22.586419440000;51.224802780000;22;050;
3222;undefined;2;22.590066670000;51.230413890000;23;050;
3211;undefined;2;22.592030560000;51.232097220000;24;050;
3201;undefined;1;22.594555560000;51.234736110000;25;050;
2701;undefined;2;22.598763890000;51.237822220000;26;050;
2711;undefined;1;22.604208330000;51.237261110000;27;050;
2721;undefined;1;22.612905560000;51.236419440000;28;050;
2731;undefined;1;22.620313890000;51.235858330000;29;050;
2741;undefined;1;22.625083330000;51.235858330000;30;050;
2751;undefined;1;22.627608330000;51.235577780000;31;050;
2811;undefined;2;22.624522220000;51.232938890000;32;050;
2826;undefined;1;22.622000000000;51.231140000000;33;050;
6292;undefined;2;22.487865686417;51.257141171509;2;054;
6282;undefined;1;22.489582300186;51.256718163156;3;054;
6272;undefined;1;22.492028474808;51.256335437960;4;054;
6332;undefined;1;22.493152780000;51.255050000000;5;054;
6322;undefined;2;22.501683330000;51.252525000000;6;054;
6202;undefined;2;22.513747220000;51.248763890000;7;054;
5711;undefined;2;22.515150000000;51.245677780000;8;054;
5451;undefined;1;22.516552780000;51.242311110000;9;054;
5441;undefined;2;22.517508330000;51.240627780000;10;054;
5511;undefined;1;22.512905560000;51.239505560000;11;054;
5521;undefined;2;22.510941670000;51.235016670000;12;054;
5651;undefined;2;22.507013890000;51.232377780000;13;054;
5661;undefined;1;22.499325000000;51.233333330000;14;054;
5811;undefined;2;22.490908330000;51.232938890000;15;054;
5801;undefined;1;22.492338000000;51.229176000000;16;054;
5571;undefined;1;22.490997000000;51.226058000000;17;054;
5581;undefined;1;22.481834000000;51.226952000000;18;054;
5591;undefined;55;22.474067000000;51.227248000000;19;054;
5781;undefined;1;22.466947220000;51.223680560000;20;054;
8701;undefined;2;22.457855560000;51.218350000000;21;054;
8651;undefined;2;22.455593347550;51.214310302074;22;054;
8661;undefined;2;22.469669580460;51.212556181360;23;054;
8671;undefined;1;22.478864192963;51.212838458171;24;054;
8692;undefined;8;22.491448392868;51.213040083404;1;054;
8672;undefined;2;22.478832006455;51.212986316761;2;054;
8662;undefined;1;22.471525669098;51.212885504137;3;054;
8652;undefined;2;22.455528974533;51.214491759023;4;054;
8702;undefined;2;22.460380560000;51.219752780000;5;054;
5782;undefined;1;22.468350000000;51.224241670000;6;054;
5594;undefined;1;22.475365000000;51.227288000000;7;054;
5792;undefined;7;22.479169964791;51.229261300197;8;054;
5582;undefined;1;22.481877000000;51.226791000000;9;054;
5574;undefined;2;22.492005000000;51.226193000000;10;054;
5802;undefined;1;22.492520000000;51.229814000000;11;054;
5812;undefined;1;22.491469440000;51.232658330000;12;054;
5662;undefined;2;22.497922220000;51.233333330000;13;054;
5652;undefined;1;22.505891670000;51.232377780000;14;054;
5522;undefined;2;22.511783330000;51.234455560000;15;054;
5512;undefined;2;22.515150000000;51.239505560000;16;054;
5444;undefined;2;22.517519000000;51.241992000000;17;054;
5715;undefined;2;22.514869440000;51.246519440000;18;054;
6201;undefined;1;22.514027780000;51.248202780000;19;054;
6321;undefined;3;22.500561110000;51.252805560000;20;054;
6271;undefined;2;22.492060661316;51.256140716901;21;054;
6281;undefined;1;22.490655183792;51.257107599559;22;054;
6291;undefined;1;22.487061023712;51.257886462468;23;054;
6302;undefined;44;22.483381032944;51.262042413020;24;054;
8391;undefined;1;22.693065404892;51.220177047862;2;055;
8412;undefined;2;22.707980000000;51.218690000000;6;055;
8352;undefined;1;22.709010000000;51.216970000000;7;055;
8342;undefined;2;22.705790000000;51.215050000000;8;055;
8332;undefined;2;22.705790000000;51.215030000000;9;055;
8322;undefined;2;22.685690000000;51.212960000000;10;055;
8312;undefined;1;22.680930000000;51.209280000000;11;055;
8302;undefined;2;22.671310000000;51.210440000000;12;055;
3012;undefined;3;22.641769000000;51.219655000000;13;055;
2952;undefined;2;22.631255560000;51.223961110000;14;055;
2942;undefined;2;22.618911110000;51.228730560000;15;055;
2932;undefined;1;22.612625000000;51.230694440000;16;055;
2912;undefined;1;22.606452780000;51.232938890000;17;055;
2902;undefined;1;22.600841670000;51.235016670000;18;055;
3202;undefined;2;22.594555560000;51.235858330000;19;055;
3212;undefined;2;22.591750000000;51.232658330000;20;055;
3122;undefined;2;22.586980560000;51.232938890000;21;055;
3114;undefined;2;22.575644440000;51.236980560000;22;055;
2232;undefined;3;22.569191670000;51.241469440000;23;055;
1041;undefined;2;22.562905560000;51.246800000000;24;055;
1082;undefined;3;22.555611110000;51.245397220000;25;055;
1003;undefined;3;22.550553000000;51.247697000000;26;055;
5901;undefined;2;22.542591670000;51.249886110000;27;055;
1221;undefined;2;22.541188890000;51.251963890000;28;055;
1411;undefined;1;22.545958330000;51.258416670000;29;055;
1321;undefined;3;22.551963890000;51.263186110000;30;055;
1341;undefined;1;22.546519440000;51.266947220000;31;055;
1351;undefined;1;22.542980000000;51.267800000000;32;055;
1131;undefined;1;22.542872220000;51.272277780000;33;055;
1141;undefined;1;22.543433330000;51.275925000000;34;055;
1151;undefined;2;22.544836110000;51.280975000000;35;055;
1162;undefined;7;22.545116670000;51.282377780000;1;055;
1162;undefined;0;22.545116670000;51.282377780000;1;055;
1152;undefined;1;22.544555560000;51.280133330000;2;055;
1182;undefined;1;22.543559074402;51.277165826328;3;055;
1142;undefined;1;22.542872220000;51.274802780000;4;055;
1132;undefined;1;22.543152780000;51.271716670000;5;055;
1354;undefined;1;22.543870210648;51.267204936496;6;055;
1332;undefined;1;22.550280560000;51.265150000000;7;055;
1324;undefined;1;22.550280560000;51.262625000000;8;055;
1412;undefined;1;22.545677780000;51.258697220000;9;055;
1222;undefined;2;22.541188890000;51.251122220000;10;055;
5902;undefined;2;22.542591670000;51.248763890000;11;055;
1012;undefined;3;22.552805560000;51.247641670000;12;055;
1052;undefined;4;22.559538890000;51.245116670000;13;055;
1042;undefined;1;22.562905560000;51.246800000000;14;055;
2231;undefined;2;22.568630560000;51.242030560000;15;055;
3101;undefined;3;22.572558330000;51.237541670000;16;055;
3113;undefined;2;22.577327780000;51.235858330000;17;055;
3121;undefined;1;22.585577780000;51.233219440000;18;055;
3211;undefined;3;22.592030560000;51.232097220000;19;055;
3201;undefined;1;22.594555560000;51.234736110000;20;055;
2911;undefined;2;22.601402780000;51.233894440000;21;055;
2921;undefined;1;22.604769440000;51.232938890000;22;055;
3071;undefined;1;22.608170000000;51.231880000000;23;055;
2931;undefined;1;22.607855560000;51.231816670000;24;055;
2941;undefined;1;22.619472220000;51.227327780000;25;055;
2955;undefined;2;22.632779000000;51.223131000000;26;055;
3011;undefined;10;22.641050000000;51.219550000000;27;055;
8301;undefined;6;22.672150000000;51.210110000000;28;055;
8311;undefined;2;22.682570000000;51.209400000000;29;055;
8321;undefined;2;22.686470000000;51.213540000000;30;055;
8331;undefined;2;22.692980000000;51.215860000000;31;055;
8341;undefined;1;22.703210000000;51.215280000000;32;055;
8351;undefined;2;22.709210000000;51.217240000000;33;055;
8361;undefined;1;22.708310000000;51.220600000000;34;055;
8371;undefined;1;22.701860000000;51.221640000000;35;055;
8381;undefined;2;22.694390000000;51.220860000000;36;055;
2302;undefined;2;22.597922220000;51.251683330000;2;057;
2512;undefined;42;22.594275000000;51.253366670000;3;057;
2122;undefined;1;22.590627780000;51.257013890000;4;057;
2112;undefined;2;22.583894440000;51.257855560000;5;057;
2102;undefined;1;22.579852780000;51.255330560000;6;057;
1922;undefined;1;22.576486110000;51.253086110000;7;057;
1902;undefined;3;22.570875000000;51.251402780000;8;057;
1171;undefined;4;22.560420000000;51.252600000000;9;057;
1021;undefined;1;22.557959000000;51.249351000000;10;057;
1003;undefined;3;22.550553000000;51.247697000000;11;057;
5903;undefined;2;22.541188890000;51.249044440000;12;057;
5911;undefined;2;22.535297220000;51.250000000000;13;057;
5921;undefined;1;22.531255560000;51.250561110000;14;057;
5933;undefined;2;22.523961110000;51.250280560000;15;057;
5701;undefined;2;22.518911110000;51.248202780000;16;057;
5711;undefined;2;22.515150000000;51.245677780000;17;057;
5451;undefined;1;22.516552780000;51.242311110000;18;057;
5441;undefined;2;22.517508330000;51.240627780000;19;057;
5511;undefined;1;22.512905560000;51.239505560000;20;057;
5521;undefined;2;22.510941670000;51.235016670000;21;057;
5651;undefined;2;22.507013890000;51.232377780000;22;057;
5661;undefined;1;22.499325000000;51.233333330000;23;057;
5811;undefined;2;22.490908330000;51.232938890000;24;057;
5801;undefined;1;22.492338000000;51.229176000000;25;057;
5572;undefined;2;22.492591670000;51.225644440000;26;057;
5562;undefined;1;22.497922220000;51.224802780000;27;057;
5851;undefined;1;22.501983000000;51.224224000000;28;057;
5862;undefined;20;22.502026000000;51.222276000000;1;057;
5561;undefined;2;22.496800000000;51.225083330000;2;057;
5574;undefined;1;22.492005000000;51.226193000000;3;057;
5802;undefined;1;22.492520000000;51.229814000000;4;057;
5812;undefined;1;22.491469440000;51.232658330000;5;057;
5662;undefined;2;22.497922220000;51.233333330000;6;057;
5652;undefined;1;22.505891670000;51.232377780000;7;057;
5522;undefined;2;22.511783330000;51.234455560000;8;057;
5512;undefined;2;22.515150000000;51.239505560000;9;057;
5444;undefined;2;22.517519000000;51.241992000000;10;057;
5712;undefined;2;22.515711110000;51.246238890000;11;057;
5702;undefined;2;22.520875000000;51.248763890000;12;057;
5932;undefined;2;22.526766670000;51.250841670000;13;057;
5922;undefined;1;22.532658330000;51.250000000000;14;057;
5912;undefined;1;22.536980560000;51.249605560000;15;057;
5902;undefined;2;22.542591670000;51.248763890000;16;057;
1014;undefined;3;22.553647220000;51.247641670000;17;057;
1022;undefined;2;22.558136110000;51.249044440000;18;057;
1901;undefined;4;22.569472220000;51.251402780000;19;057;
1921;undefined;2;22.576766670000;51.252805560000;20;057;
2101;undefined;1;22.580975000000;51.255611110000;21;057;
2111;undefined;1;22.584304000000;51.257510000000;22;057;
2121;undefined;1;22.588944440000;51.257575000000;23;057;
2513;undefined;1;22.593713890000;51.253366670000;24;057;
2301;undefined;3;22.597922220000;51.251402780000;25;057;
2314;undefined;31;22.604488890000;51.254488890000;26;057;
2952;undefined;2;22.631255560000;51.223961110000;2;070;
2943;undefined;2;22.620328000000;51.228772000000;3;070;
2822;undefined;1;22.623119440000;51.231255560000;4;070;
2812;undefined;1;22.625925000000;51.233333330000;5;070;
2861;undefined;1;22.630740000000;51.235390000000;6;070;
2871;undefined;1;22.637660000000;51.234090000000;7;070;
2881;undefined;1;22.648480000000;51.229740000000;8;070;
3052;undefined;2;22.657263278961;51.234125207068;9;070;
2891;undefined;1;22.654030000000;51.228260000000;10;070;
2853;undefined;1;22.654160000000;51.225660000000;11;070;
3042;undefined;1;22.651920000000;51.217910000000;12;070;
3034;undefined;1;22.646640000000;51.221460000000;13;070;
3012;undefined;1;22.641769000000;51.219655000000;14;070;
2953;undefined;2;22.631536110000;51.223400000000;15;070;
7812;undefined;5;22.639410495758;51.207824426751;2;073;
7802;undefined;2;22.632098000000;51.205624000000;3;073;
3632;undefined;1;22.632097220000;51.205611110000;4;073;
3622;undefined;1;22.612625000000;51.204208330000;5;073;
3612;undefined;1;22.604488890000;51.203647220000;6;073;
3501;undefined;41;22.594275000000;51.201963890000;7;073;
3511;undefined;1;22.594275000000;51.198763890000;8;073;
3561;undefined;1;22.596200000000;51.194819000000;9;073;
3521;undefined;1;22.596519440000;51.190627780000;10;073;
3641;undefined;1;22.599044440000;51.188944440000;11;073;
3651;undefined;1;22.607013890000;51.185297220000;12;073;
3662;undefined;2;22.620594440000;51.179291670000;13;073;
3652;undefined;2;22.606452780000;51.185858330000;14;073;
3642;undefined;1;22.598763890000;51.189225000000;15;073;
3522;undefined;1;22.597080560000;51.192030560000;16;073;
3562;undefined;1;22.595328000000;51.196058000000;17;073;
3512;undefined;1;22.594555560000;51.199605560000;18;073;
3502;undefined;21;22.594836110000;51.203366670000;19;073;
3354;undefined;1;22.596238890000;51.206452780000;20;073;
3772;undefined;1;22.590959072113;51.207353913212;21;073;
3762;undefined;1;22.586138890000;51.208697220000;22;073;
3752;undefined;1;22.584175000000;51.211783330000;23;073;
3742;undefined;4;22.580975000000;51.216272220000;1;073;
3742;undefined;0;22.580975000000;51.216272220000;1;073;
3321;undefined;2;22.588663890000;51.219191670000;2;073;
3331;undefined;1;22.591750000000;51.214588890000;3;073;
3341;undefined;1;22.594836110000;51.210941670000;4;073;
3351;undefined;1;22.596519440000;51.205330560000;5;073;
3503;undefined;1;22.595253000000;51.203047000000;6;073;
3611;undefined;1;22.605050000000;51.203647220000;7;073;
3621;undefined;1;22.612905560000;51.204208330000;8;073;
3631;undefined;1;22.623139000000;51.204912000000;9;073;
7801;undefined;1;22.631990000000;51.205430000000;10;073;
7811;undefined;1;22.640182971955;51.208967082477;11;073;
7821;undefined;1;22.642650604248;51.211494267384;12;073;
3281;undefined;4;22.626019000000;51.218927000000;13;073;
1592;undefined;2;22.594802000000;51.278868000000;6;074;
1662;undefined;1;22.589060000000;51.278648000000;7;074;
1582;undefined;1;22.583770000000;51.278030000000;8;074;
1572;undefined;1;22.577076000000;51.276353000000;9;074;
1872;undefined;3;22.573400000000;51.275083330000;10;074;
1862;undefined;2;22.572838890000;51.269191670000;11;074;
1852;undefined;1;22.572558330000;51.266947220000;12;074;
1941;undefined;2;22.571436110000;51.262344440000;13;074;
1511;undefined;2;22.560380560000;51.263466670000;14;074;
1521;undefined;1;22.558416670000;51.265991670000;15;074;
1602;undefined;2;22.551402780000;51.267788890000;16;074;
1332;undefined;2;22.550280560000;51.265150000000;17;074;
1322;undefined;2;22.551683330000;51.261783330000;18;074;
1312;undefined;1;22.553086110000;51.258977780000;19;074;
1304;undefined;1;22.551683330000;51.254208330000;20;074;
1252;undefined;2;22.549610138000;51.252084960000;21;074;
1232;undefined;1;22.544275000000;51.251122220000;22;074;
5902;undefined;2;22.542591670000;51.248763890000;23;074;
1001;undefined;2;22.551402780000;51.247361110000;24;074;
1081;undefined;3;22.555050000000;51.245397220000;25;074;
1092;undefined;6;22.558136110000;51.245397220000;1;074;
1092;undefined;0;22.558136110000;51.245397220000;1;074;
1003;undefined;3;22.550553000000;51.247697000000;2;074;
5901;undefined;2;22.542591670000;51.249886110000;3;074;
1251;undefined;2;22.549738884000;51.251467164000;4;074;
1301;undefined;2;22.552525000000;51.254208330000;5;074;
1311;undefined;1;22.553366670000;51.258977780000;6;074;
1321;undefined;2;22.551963890000;51.263186110000;7;074;
1601;undefined;2;22.553647220000;51.268350000000;8;074;
1522;undefined;2;22.557855560000;51.266947220000;9;074;
1512;undefined;2;22.559819440000;51.262905560000;10;074;
1841;undefined;3;22.572558330000;51.263186110000;11;074;
1851;undefined;2;22.572838890000;51.265711110000;12;074;
1861;undefined;2;22.573400000000;51.270033330000;13;074;
1873;undefined;2;22.574833000000;51.275576000000;14;074;
1681;undefined;1;22.581903934479;51.277662471859;15;074;
1661;undefined;1;22.587528000000;51.278455000000;16;074;
1591;undefined;1;22.595762000000;51.278849000000;17;074;
7301;undefined;42;22.518861293793;51.248364629571;18;074;
5432;undefined;1;22.524522220000;51.239505560000;3;078;
5444;undefined;2;22.517519000000;51.241992000000;4;078;
5713;undefined;2;22.514308330000;51.245958330000;5;078;
5721;undefined;2;22.505891670000;51.242311110000;6;078;
5731;undefined;1;22.499325000000;51.239225000000;7;078;
5741;undefined;1;22.495397220000;51.237541670000;8;078;
5751;undefined;2;22.488383330000;51.234455560000;9;078;
5761;undefined;1;22.481816670000;51.231255560000;10;078;
5591;undefined;1;22.474067000000;51.227248000000;11;078;
5781;undefined;1;22.466947220000;51.223680560000;12;078;
8701;undefined;2;22.457855560000;51.218350000000;13;078;
8721;undefined;5;22.441469440000;51.196519440000;14;078;
8731;undefined;2;22.449605560000;51.191750000000;15;078;
8741;undefined;2;22.463186110000;51.183613890000;16;078;
8751;undefined;2;22.474867000000;51.176751000000;17;078;
8771;undefined;2;22.485577780000;51.170033330000;18;078;
4902;undefined;2;22.495116670000;51.166272220000;19;078;
4862;undefined;1;22.499886110000;51.168630560000;20;078;
4852;undefined;1;22.505611110000;51.171716670000;21;078;
4983;undefined;1;22.508136110000;51.173680560000;22;078;
8811;undefined;2;22.502805560000;51.178169440000;23;078;
8821;undefined;1;22.496800000000;51.181816670000;24;078;
8831;undefined;1;22.487821000000;51.187415000000;25;078;
8841;undefined;1;22.484175000000;51.189505560000;26;078;
8851;undefined;1;22.478730560000;51.192872220000;27;078;
8862;undefined;4;22.484455560000;51.198483330000;1;078;
8862;undefined;0;22.484455560000;51.198483330000;1;078;
8852;undefined;1;22.478730560000;51.192872220000;2;078;
8842;undefined;1;22.484175000000;51.189505560000;3;078;
8832;undefined;1;22.489505560000;51.186138890000;4;078;
8822;undefined;1;22.496800000000;51.181816670000;5;078;
8812;undefined;1;22.502805560000;51.178169440000;6;078;
4982;undefined;2;22.508136110000;51.173680560000;7;078;
4851;undefined;1;22.504488890000;51.171436110000;8;078;
4863;undefined;1;22.498202780000;51.167788890000;9;078;
4901;undefined;1;22.494275000000;51.165991670000;10;078;
8772;undefined;2;22.485577780000;51.170033330000;11;078;
8752;undefined;2;22.474867000000;51.176751000000;12;078;
8742;undefined;2;22.463186110000;51.183613890000;13;078;
8732;undefined;2;22.449605560000;51.191750000000;14;078;
8722;undefined;2;22.442148000000;51.196331000000;15;078;
8702;undefined;4;22.460380560000;51.219752780000;16;078;
